No.;Time;Source;Destination;Protocol;Length;Info;;TIME 1;TIME 2;DELAY ;;DELAY 1;DELAY 2;JITTER
3854;34,916152;192.168.27.81;202.67.42.206;UDP;88;63764  >  443 Len=46;;34,916152;34,918853;0,002701;;0,002378;0,000323;-0,002055
3855;34,918853;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;34,918853;34,919176;0,000323;;-0,04736;0,047683;0,095043
3856;34,919176;192.168.27.81;202.67.42.206;UDP;89;63764  >  443 Len=47;;34,919176;34,966859;0,047683;;0,047683;0;-0,047683
3857;34,966859;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;34,966859;34,966859;0;;0;0;0
3858;34,966859;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;34,966859;34,966859;0;;0;0;0
3859;34,966859;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;34,966859;34,966859;0;;-0,000271;0,000271;0,000542
3860;34,966859;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;34,966859;34,967130;0,000271;;-0,001574;0,001845;0,003419
3861;34,967130;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;34,967130;34,968975;0,001845;;0,001607;0,000238;-0,001369
3862;34,968975;192.168.27.81;202.67.42.206;UDP;95;63764  >  443 Len=53;;34,968975;34,969213;0,000238;;8,9E-05;0,000149;6E-05
3863;34,969213;192.168.27.81;202.67.42.206;UDP;90;63764  >  443 Len=48;;34,969213;34,969362;0,000149;;4E-06;0,000145;0,000141
3864;34,969362;192.168.27.81;202.67.42.206;UDP;92;63764  >  443 Len=50;;34,969362;34,969507;0,000145;;-3E-06;0,000148;0,000151
3865;34,969507;192.168.27.81;202.67.42.206;UDP;92;63764  >  443 Len=50;;34,969507;34,969655;0,000148;;-0,008409;0,008557;0,016966
3866;34,969655;192.168.27.81;202.67.42.206;UDP;94;63764  >  443 Len=52;;34,969655;34,978212;0,008557;;0,007705;0,000852;-0,006853
3867;34,978212;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;34,978212;34,979064;0,000852;;-0,001774;0,002626;0,0044
3868;34,979064;192.168.27.81;202.67.42.206;UDP;96;63764  >  443 Len=54;;34,979064;34,981690;0,002626;;0,00214;0,000486;-0,001654
3869;34,981690;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;34,981690;34,982176;0,000486;;-0,005184;0,00567;0,010854
3870;34,982176;192.168.27.81;202.67.42.206;UDP;97;63764  >  443 Len=55;;34,982176;34,987846;0,00567;;0,005406;0,000264;-0,005142
3871;34,987846;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;34,987846;34,988110;0,000264;;-0,003439;0,003703;0,007142
3872;34,988110;192.168.27.81;202.67.42.206;UDP;96;63764  >  443 Len=54;;34,988110;34,991813;0,003703;;0,003703;0;-0,003703
3873;34,991813;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;34,991813;34,991813;0;;-0,000286;0,000286;0,000572
3874;34,991813;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;34,991813;34,992099;0,000286;;-0,006508;0,006794;0,013302
3875;34,992099;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;34,992099;34,998893;0,006794;;0,005064;0,00173;-0,003334
3876;34,998893;192.168.27.81;202.67.42.206;UDP;81;63764  >  443 Len=39;;34,998893;35,000623;0,00173;;-0,007513;0,009243;0,016756
3877;35,000623;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,000623;35,009866;0,009243;;0,009243;0;-0,009243
3878;35,009866;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,009866;35,009866;0;;-0,000273;0,000273;0,000546
3879;35,009866;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,009866;35,010139;0,000273;;0,000108;0,000165;5,7E-05
3880;35,010139;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;35,010139;35,010304;0,000165;;-0,008398;0,008563;0,016961
3881;35,010304;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;35,010304;35,018867;0,008563;;0,005474;0,003089;-0,002385
3882;35,018867;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,018867;35,021956;0,003089;;7,4E-05;0,003015;0,002941
3883;35,021956;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,021956;35,024971;0,003015;;-0,005319;0,008334;0,013653
3884;35,024971;192.168.27.81;202.67.42.206;UDP;81;63764  >  443 Len=39;;35,024971;35,033305;0,008334;;0,008334;0;-0,008334
3885;35,033305;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,033305;35,033305;0;;-0,007727;0,007727;0,015454
3886;35,033305;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,033305;35,041032;0,007727;;-0,00711;0,014837;0,021947
3887;35,041032;192.168.27.81;202.67.42.206;UDP;81;63764  >  443 Len=39;;35,041032;35,055869;0,014837;;0,014837;0;-0,014837
3888;35,055869;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,055869;35,055869;0;;-0,000393;0,000393;0,000786
3889;35,055869;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,055869;35,056262;0,000393;;0,000202;0,000191;-1,1E-05
3890;35,056262;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;35,056262;35,056453;0,000191;;-0,008359;0,00855;0,016909
3891;35,056453;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;35,056453;35,065003;0,00855;;0,008172;0,000378;-0,007794
3892;35,065003;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,065003;35,065381;0,000378;;-0,00892;0,009298;0,018218
3893;35,065381;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;35,065381;35,074679;0,009298;;0,009298;0;-0,009298
3894;35,074679;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,074679;35,074679;0;;-0,00038;0,00038;0,00076
3895;35,074679;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,074679;35,075059;0,00038;;0,000216;0,000164;-5,2E-05
3896;35,075059;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;35,075059;35,075223;0,000164;;-0,008376;0,00854;0,016916
3897;35,075223;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;35,075223;35,083763;0,00854;;0,008152;0,000388;-0,007764
3898;35,083763;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,083763;35,084151;0,000388;;-0,026562;0,02695;0,053512
3899;35,084151;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;35,084151;35,111101;0,02695;;0,02695;0;-0,02695
3900;35,111101;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,111101;35,111101;0;;-0,000738;0,000738;0,001476
3901;35,111101;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,111101;35,111839;0,000738;;0,000109;0,000629;0,00052
3902;35,111839;192.168.27.81;202.67.42.206;UDP;93;63764  >  443 Len=51;;35,111839;35,112468;0,000629;;-0,005424;0,006053;0,011477
3903;35,112468;192.168.27.81;202.67.42.206;UDP;90;63764  >  443 Len=48;;35,112468;35,118521;0,006053;;0,006053;0;-0,006053
3904;35,118521;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,118521;35,118521;0;;-0,000427;0,000427;0,000854
3905;35,118521;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,118521;35,118948;0,000427;;0,000247;0,00018;-6,7E-05
3906;35,118948;192.168.27.81;202.67.42.206;UDP;92;63764  >  443 Len=50;;35,118948;35,119128;0,00018;;-0,001743;0,001923;0,003666
3907;35,119128;192.168.27.81;202.67.42.206;UDP;92;63764  >  443 Len=50;;35,119128;35,121051;0,001923;;0,001781;0,000142;-0,001639
3908;35,121051;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,121051;35,121193;0,000142;;-5,2E-05;0,000194;0,000246
3909;35,121193;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,121193;35,121387;0,000194;;-1,1E-05;0,000205;0,000216
3910;35,121387;192.168.27.81;202.67.42.206;UDP;92;63764  >  443 Len=50;;35,121387;35,121592;0,000205;;-0,006939;0,007144;0,014083
3911;35,121592;192.168.27.81;202.67.42.206;UDP;92;63764  >  443 Len=50;;35,121592;35,128736;0,007144;;0,00676;0,000384;-0,006376
3912;35,128736;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,128736;35,129120;0,000384;;-0,002322;0,002706;0,005028
3913;35,129120;192.168.27.81;202.67.42.206;UDP;94;63764  >  443 Len=52;;35,129120;35,131826;0,002706;;0,002325;0,000381;-0,001944
3914;35,131826;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,131826;35,132207;0,000381;;-0,009118;0,009499;0,018617
3915;35,132207;192.168.27.81;202.67.42.206;UDP;94;63764  >  443 Len=52;;35,132207;35,141706;0,009499;;0,009499;0;-0,009499
3916;35,141706;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,141706;35,141706;0;;-0,000401;0,000401;0,000802
3917;35,141706;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,141706;35,142107;0,000401;;0,000237;0,000164;-7,3E-05
3918;35,142107;192.168.27.81;202.67.42.206;UDP;80;63764  >  443 Len=38;;35,142107;35,142271;0,000164;;-0,010662;0,010826;0,021488
3919;35,142271;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;35,142271;35,153097;0,010826;;0,010428;0,000398;-0,01003
3920;35,153097;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,153097;35,153495;0,000398;;-0,007972;0,00837;0,016342
3921;35,153495;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;35,153495;35,161865;0,00837;;0,007987;0,000383;-0,007604
3922;35,161865;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,161865;35,162248;0,000383;;-0,010042;0,010425;0,020467
3923;35,162248;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;35,162248;35,172673;0,010425;;0,010028;0,000397;-0,009631
3924;35,172673;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,172673;35,173070;0,000397;;-0,015269;0,015666;0,030935
3925;35,173070;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;35,173070;35,188736;0,015666;;0,015666;0;-0,015666
3926;35,188736;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,188736;35,188736;0;;-0,00039;0,00039;0,00078
3927;35,188736;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,188736;35,189126;0,00039;;0,000229;0,000161;-6,8E-05
3928;35,189126;192.168.27.81;202.67.42.206;UDP;88;63764  >  443 Len=46;;35,189126;35,189287;0,000161;;-0,012437;0,012598;0,025035
3929;35,189287;192.168.27.81;202.67.42.206;UDP;90;63764  >  443 Len=48;;35,189287;35,201885;0,012598;;0,012598;0;-0,012598
3930;35,201885;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,201885;35,201885;0;;-0,000313;0,000313;0,000626
3931;35,201885;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,201885;35,202198;0,000313;;0,000122;0,000191;6,9E-05
3932;35,202198;192.168.27.81;202.67.42.206;UDP;90;63764  >  443 Len=48;;35,202198;35,202389;0,000191;;-0,010279;0,01047;0,020749
3933;35,202389;192.168.27.81;202.67.42.206;UDP;92;63764  >  443 Len=50;;35,202389;35,212859;0,01047;;0,01047;0;-0,01047
3934;35,212859;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,212859;35,212859;0;;-0,00041;0,00041;0,00082
3935;35,212859;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,212859;35,213269;0,00041;;0,000194;0,000216;2,2E-05
3936;35,213269;192.168.27.81;202.67.42.206;UDP;94;63764  >  443 Len=52;;35,213269;35,213485;0,000216;;-0,001039;0,001255;0,002294
3937;35,213485;192.168.27.81;202.67.42.206;UDP;94;63764  >  443 Len=52;;35,213485;35,214740;0,001255;;-0,000666;0,001921;0,002587
3938;35,214740;192.168.27.81;204.79.197.203;TCP;55;54940  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1 [TCP segment of a reassembled PDU];;35,214740;35,216661;0,001921;;0,001921;0;-0,001921
3939;35,216661;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,216661;35,216661;0;;-0,000354;0,000354;0,000708
3940;35,216661;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,216661;35,217015;0,000354;;0,0002;0,000154;-4,6E-05
3941;35,217015;192.168.27.81;202.67.42.206;UDP;96;63764  >  443 Len=54;;35,217015;35,217169;0,000154;;-0,012251;0,012405;0,024656
3942;35,217169;192.168.27.81;202.67.42.206;UDP;99;63764  >  443 Len=57;;35,217169;35,229574;0,012405;;0,012001;0,000404;-0,011597
3943;35,229574;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,229574;35,229978;0,000404;;-0,0073;0,007704;0,015004
3944;35,229978;192.168.27.81;202.67.42.206;UDP;96;63764  >  443 Len=54;;35,229978;35,237682;0,007704;;0,007349;0,000355;-0,006994
3945;35,237682;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,237682;35,238037;0,000355;;-0,006803;0,007158;0,013961
3946;35,238037;192.168.27.81;202.67.42.206;UDP;98;63764  >  443 Len=56;;35,238037;35,245195;0,007158;;0,006778;0,00038;-0,006398
3947;35,245195;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,245195;35,245575;0,00038;;-0,002477;0,002857;0,005334
3948;35,245575;192.168.27.81;202.67.42.206;UDP;100;63764  >  443 Len=58;;35,245575;35,248432;0,002857;;-0,005158;0,008015;0,013173
3949;35,248432;202.67.42.206;192.168.27.81;UDP;75;443  >  63764 Len=33;;35,248432;35,256447;0,008015;;0,007647;0,000368;-0,007279
3950;35,256447;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,256447;35,256815;0,000368;;-0,005512;0,00588;0,011392
3951;35,256815;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;35,256815;35,262695;0,00588;;0,005479;0,000401;-0,005078
3952;35,262695;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,262695;35,263096;0,000401;;-0,002109;0,00251;0,004619
3953;35,263096;192.168.27.81;202.67.42.206;UDP;82;63764  >  443 Len=40;;35,263096;35,265606;0,00251;;-0,001248;0,003758;0,005006
3954;35,265606;204.79.197.203;192.168.27.81;TCP;66;443  >  54940 [ACK] Seq=1 Ack=2 Win=2050 Len=0 SLE=1 SRE=2;;35,265606;35,269364;0,003758;;0,003582;0,000176;-0,003406
3955;35,269364;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,269364;35,269540;0,000176;;-0,000164;0,00034;0,000504
3956;35,269540;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;35,269540;35,269880;0,00034;;1,8E-05;0,000322;0,000304
3957;35,269880;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,269880;35,270202;0,000322;;-0,004069;0,004391;0,00846
3958;35,270202;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;35,270202;35,274593;0,004391;;0,004061;0,00033;-0,003731
3959;35,274593;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,274593;35,274923;0,00033;;-0,015466;0,015796;0,031262
3960;35,274923;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;35,274923;35,290719;0,015796;;0,015796;0;-0,015796
3961;35,290719;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,290719;35,290719;0;;-0,000393;0,000393;0,000786
3962;35,290719;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,290719;35,291112;0,000393;;0,000227;0,000166;-6,1E-05
3963;35,291112;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;35,291112;35,291278;0,000166;;-0,0072;0,007366;0,014566
3964;35,291278;192.168.27.81;202.67.42.206;UDP;84;63764  >  443 Len=42;;35,291278;35,298644;0,007366;;0,000729;0,006637;0,005908
3965;35,298644;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,298644;35,305281;0,006637;;0,006296;0,000341;-0,005955
3966;35,305281;192.168.27.81;202.67.42.206;UDP;85;63764  >  443 Len=43;;35,305281;35,305622;0,000341;;-0,000292;0,000633;0,000925
3967;35,305622;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,305622;35,306255;0,000633;;-0,016855;0,017488;0,034343
3968;35,306255;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;35,306255;35,323743;0,017488;;0,017488;0;-0,017488
3969;35,323743;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,323743;35,323743;0;;-0,000266;0,000266;0,000532
3970;35,323743;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,323743;35,324009;0,000266;;-6,3E-05;0,000329;0,000392
3971;35,324009;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,324009;35,324338;0,000329;;0,000147;0,000182;3,5E-05
3972;35,324338;192.168.27.81;202.67.42.206;UDP;88;63764  >  443 Len=46;;35,324338;35,324520;0,000182;;6,5E-05;0,000117;5,2E-05
3973;35,324520;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;35,324520;35,324637;0,000117;;-0,012082;0,012199;0,024281
3974;35,324637;192.168.27.81;202.67.42.206;UDP;86;63764  >  443 Len=44;;35,324637;35,336836;0,012199;;0,012199;0;-0,012199
3975;35,336836;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,336836;35,336836;0;;-0,000377;0,000377;0,000754
3976;35,336836;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,336836;35,337213;0,000377;;0,000215;0,000162;-5,3E-05
3977;35,337213;192.168.27.81;202.67.42.206;UDP;88;63764  >  443 Len=46;;35,337213;35,337375;0,000162;;-0,012167;0,012329;0,024496
3978;35,337375;192.168.27.81;202.67.42.206;UDP;90;63764  >  443 Len=48;;35,337375;35,349704;0,012329;;0,01195;0,000379;-0,011571
3979;35,349704;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,349704;35,350083;0,000379;;-0,002284;0,002663;0,004947
3980;35,350083;192.168.27.81;202.67.42.206;UDP;92;63764  >  443 Len=50;;35,350083;35,352746;0,002663;;0,002322;0,000341;-0,001981
3981;35,352746;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,352746;35,353087;0,000341;;-0,010348;0,010689;0,021037
3982;35,353087;192.168.27.81;202.67.42.206;UDP;91;63764  >  443 Len=49;;35,353087;35,363776;0,010689;;0,010689;0;-0,010689
3983;35,363776;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,363776;35,363776;0;;-0,000459;0,000459;0,000918
3984;35,363776;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,363776;35,364235;0,000459;;0,000196;0,000263;6,7E-05
3985;35,364235;192.168.27.81;202.67.42.206;UDP;97;63764  >  443 Len=55;;35,364235;35,364498;0,000263;;-0,013268;0,013531;0,026799
3986;35,364498;192.168.27.81;202.67.42.206;UDP;92;63764  >  443 Len=50;;35,364498;35,378029;0,013531;;0,013041;0,00049;-0,012551
3987;35,378029;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,378029;35,378519;0,00049;;-0,001999;0,002489;0,004488
3988;35,378519;192.168.27.81;202.67.42.206;UDP;94;63764  >  443 Len=52;;35,378519;35,381008;0,002489;;0,00218;0,000309;-0,001871
3989;35,381008;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,381008;35,381317;0,000309;;-0,005002;0,005311;0,010313
3990;35,381317;192.168.27.81;202.67.42.206;UDP;94;63764  >  443 Len=52;;35,381317;35,386628;0,005311;;0,004958;0,000353;-0,004605
3991;35,386628;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,386628;35,386981;0,000353;;-0,008608;0,008961;0,017569
3992;35,386981;192.168.27.81;202.67.42.206;UDP;94;63764  >  443 Len=52;;35,386981;35,395942;0,008961;;0,008622;0,000339;-0,008283
3993;35,395942;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,395942;35,396281;0,000339;;-0,002156;0,002495;0,004651
3994;35,396281;192.168.27.81;202.67.42.206;UDP;96;63764  >  443 Len=54;;35,396281;35,398776;0,002495;;0,00215;0,000345;-0,001805
3995;35,398776;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,398776;35,399121;0,000345;;-0,011445;0,01179;0,023235
3996;35,399121;192.168.27.81;202.67.42.206;UDP;96;63764  >  443 Len=54;;35,399121;35,410911;0,01179;;0,011242;0,000548;-0,010694
3997;35,410911;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,410911;35,411459;0,000548;;-0,003421;0,003969;0,00739
3998;35,411459;192.168.27.81;202.67.42.206;UDP;96;63764  >  443 Len=54;;35,411459;35,415428;0,003969;;0,003578;0,000391;-0,003187
3999;35,415428;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,415428;35,415819;0,000391;;-0,004378;0,004769;0,009147
4000;35,415819;192.168.27.81;202.67.42.206;UDP;96;63764  >  443 Len=54;;35,415819;35,420588;0,004769;;-0,000488;0,005257;0,005745
4001;35,420588;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,420588;35,425845;0,005257;;0,00087;0,004387;0,003517
4002;35,425845;192.168.27.81;202.67.42.206;UDP;97;63764  >  443 Len=55;;35,425845;35,430232;0,004387;;0,003994;0,000393;-0,003601
4003;35,430232;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,430232;35,430625;0,000393;;-0,014427;0,01482;0,029247
4004;35,430625;192.168.27.81;202.67.42.206;UDP;98;63764  >  443 Len=56;;35,430625;35,445445;0,01482;;0,014387;0,000433;-0,013954
4005;35,445445;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,445445;35,445878;0,000433;;-0,002447;0,00288;0,005327
4006;35,445878;192.168.27.81;202.67.42.206;UDP;100;63764  >  443 Len=58;;35,445878;35,448758;0,00288;;0,002509;0,000371;-0,002138
4007;35,448758;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,448758;35,449129;0,000371;;-0,008132;0,008503;0,016635
4008;35,449129;192.168.27.81;202.67.42.206;UDP;102;63764  >  443 Len=60;;35,449129;35,457632;0,008503;;0,008503;0;-0,008503
4009;35,457632;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,457632;35,457632;0;;-0,000396;0,000396;0,000792
4010;35,457632;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,457632;35,458028;0,000396;;0,000243;0,000153;-9E-05
4011;35,458028;192.168.27.81;202.67.42.206;UDP;104;63764  >  443 Len=62;;35,458028;35,458181;0,000153;;-0,015475;0,015628;0,031103
4012;35,458181;192.168.27.81;202.67.42.206;UDP;104;63764  >  443 Len=62;;35,458181;35,473809;0,015628;;0,01521;0,000418;-0,014792
4013;35,473809;202.67.42.206;192.168.27.81;UDP;1292;443  >  63764 Len=1250;;35,473809;35,474227;0,000418;;-0,004047;0,004465;0,008512
